BoroName,BoroCode,CTLabel,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
Manhattan,1,240,24000,1024000,I,MN99,park-cemetery-etc-Manhattan,3804,24946.23816,23466537.27
Brooklyn,3,1034,103400,3103400,I,BK50,Canarsie,4009,12076.88916,6216304.309
Staten Island,5,146.05,14605,5014605,I,SI54,Great Kills,3901,14559.76838,9497529.301
Queens,4,184.01,18401,4018401,E,QN76,Baisley Park,4112,7106.254417,2060951.131
Manhattan,1,15.01,1501,1001501,I,MN25,Battery Park City-Lower Manhattan,3810,9130.652179,2814943.545
Manhattan,1,15.02,1502,1001502,I,MN25,Battery Park City-Lower Manhattan,3810,10812.02345,2242452.53
Staten Island,5,59,5900,5005900,I,SI35,New Brighton-Silver Lake,3903,18393.88295,14935882.15
Staten Island,5,147,14700,5014700,I,SI07,Westerleigh,3903,18387.9724,17975044.56
Queens,4,788,78800,4078800,E,QN76,Baisley Park,4112,6653.997237,2075692.208
Queens,4,973,97300,4097300,I,QN49,Whitestone,4103,11790.68772,5577816.233
Queens,4,981,98100,4098100,I,QN49,Whitestone,4103,20911.09844,6949066.234
Queens,4,892,89200,4089200,I,QN57,Lindenwood-Howard Beach,4113,30050.5108,31223398.91
Queens,4,997.03,99703,4099703,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,14227.46783,6477188.691
Staten Island,5,146.04,14604,5014604,I,SI54,Great Kills,3901,14879.25076,12148065.92
Brooklyn,3,702.01,70201,3070201,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,19259.58645,11098403.26
Staten Island,5,277.02,27702,5027702,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,17816.57644,15700673.25
Brooklyn,3,72,7200,3007200,E,BK32,Sunset Park West,4012,3386.979685,630314.8276
Staten Island,5,156.01,15601,5015601,I,SI54,Great Kills,3901,15808.17141,15399913.55
Staten Island,5,273.01,27301,5027301,I,SI05,New Springville-Bloomfield-Travis,3902,23029.35905,32743518.56
Staten Island,5,273.02,27302,5027302,I,SI05,New Springville-Bloomfield-Travis,3902,15349.61593,11012205.21
Queens,4,288,28800,4028800,E,QN76,Baisley Park,4112,12945.84142,8786202.118
Queens,4,398,39800,4039800,I,QN08,St. Albans,4112,6710.376013,2161239.858
Queens,4,528,52800,4052800,E,QN08,St. Albans,4112,6980.715377,1941580.015
Staten Island,5,279,27900,5027900,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,36228.607,58347385.84
Manhattan,1,198,19800,1019800,I,MN34,East Harlem North,3804,6759.318306,2431074.118
Manhattan,1,200,20000,1020000,I,MN11,Central Harlem South,3803,6753.232341,1391141.228
Queens,4,889.01,88901,4088901,E,QN22,Flushing,4103,14969.31718,6859679.152
Queens,4,790,79000,4079000,E,QN76,Baisley Park,4112,7579.758341,2769770.522
Staten Island,5,133.02,13302,5013302,E,SI22,West New Brighton-New Brighton-St. George,3903,16022.36334,9313196.368
Staten Island,5,141,14100,5014100,E,SI22,West New Brighton-New Brighton-St. George,3903,7927.05436,3339314.006
Brooklyn,3,120,12000,3012000,I,BK34,Sunset Park East,4012,7623.153867,2086620.621
Brooklyn,3,20,2000,3002000,I,BK32,Sunset Park West,4012,5426.039389,1620781.213
Queens,4,1377,137700,4137700,I,QN42,Oakland Gardens,4104,12148.40839,8064968.254
Queens,4,1385.02,138502,4138502,I,QN99,park-cemetery-etc-Queens,4104,48365.96754,26216472.71
Brooklyn,3,22,2200,3002200,I,BK32,Sunset Park West,4012,10226.61065,3690691.661
Brooklyn,3,70,7000,3007000,E,BK31,Bay Ridge,4013,7191.23892,1609198.158
Brooklyn,3,122,12200,3012200,E,BK32,Sunset Park West,4012,5636.600929,1969291.806
Brooklyn,3,126,12600,3012600,E,BK31,Bay Ridge,4013,7464.543023,2524209.546
Brooklyn,3,134,13400,3013400,I,BK31,Bay Ridge,4013,8713.651722,2887190
Brooklyn,3,160,16000,3016000,E,BK31,Bay Ridge,4013,7935.130184,2785264.084
Bronx,2,255,25500,2025500,E,BX30,Kingsbridge Heights,3706,6478.301266,1804868.763
Staten Island,5,75,7500,5007500,E,SI35,New Brighton-Silver Lake,3903,10447.57471,5158898.75
Manhattan,1,58,5800,1005800,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5720.573927,1879679.029
Staten Island,5,77,7700,5007700,E,SI22,West New Brighton-New Brighton-St. George,3903,7325.091352,2674908.2
Brooklyn,3,998,99800,3099800,I,BK50,Canarsie,4009,13384.97791,4646409.386
Brooklyn,3,1028,102800,3102800,I,BK50,Canarsie,4009,14144.03581,8901544.617
Bronx,2,249,24900,2024900,I,BX36,University Heights-Morris Heights,3707,6869.340405,1883272.792
Bronx,2,251,25100,2025100,E,BX36,University Heights-Morris Heights,3707,6288.049531,2255161.049
Queens,4,884,88400,4088400,I,QN57,Lindenwood-Howard Beach,4113,39415.95422,16667244.67
Manhattan,1,56,5600,1005600,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5723.840786,1878253.785
Queens,4,1211,121100,4121100,I,QN99,park-cemetery-etc-Queens,4103,15524.88753,11187437.04
Queens,4,1215,121500,4121500,E,QN62,Queensboro Hill,4103,13129.69846,6903805.352
Queens,4,33,3300,4003300,I,QN68,Queensbridge-Ravenswood-Long Island City,4101,12373.42808,5525403.066
Queens,4,43,4300,4004300,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,6412.161557,1841331.481
Queens,4,85,8500,4008500,I,QN68,Queensbridge-Ravenswood-Long Island City,4101,11139.88883,2942542.041
Queens,4,566,56600,4056600,E,QN34,Queens Village,4105,5722.757774,2098775.499
Queens,4,564,56400,4056400,E,QN34,Queens Village,4105,6992.304314,2025496.364
Queens,4,220.02,22002,4022002,I,QN35,Briarwood-Jamaica Hills,4106,10763.05021,3239525.09
Queens,4,779.03,77903,4077903,E,QN37,Kew Gardens Hills,4106,7149.25611,2863188.221
Queens,4,383.02,38302,4038302,I,QN99,park-cemetery-etc-Queens,4107,62825.10866,54758505.21
Queens,4,779.05,77905,4077905,I,QN37,Kew Gardens Hills,4106,8334.228136,2958842.254
Staten Island,5,213,21300,5021300,E,SI28,Port Richmond,3903,14576.89718,8433147.068
Queens,4,538,53800,4053800,E,QN34,Queens Village,4105,7196.830895,2031700.971
Queens,4,582,58200,4058200,I,QN34,Queens Village,4105,11441.37631,6066864.954
Staten Island,5,6,600,5000600,I,SI37,Stapleton-Rosebank,3903,22538.3128,7194727.952
Staten Island,5,21,2100,5002100,E,SI37,Stapleton-Rosebank,3903,20581.39864,9302937.783
Staten Island,5,154,15400,5015400,I,SI99,park-cemetery-etc-Staten Island,3901,41474.19586,23379019
Queens,4,1189,118900,4118900,I,QN52,East Flushing,4103,6000.530178,2179500.151
Queens,4,1199,119900,4119900,E,QN52,East Flushing,4103,7086.482902,1983090.855
Queens,4,568,56800,4056800,I,QN34,Queens Village,4105,15714.05449,9137108.706
Queens,4,493.02,49302,4049302,I,QN30,Maspeth,4110,8837.51898,2964387.364
Queens,4,497,49700,4049700,E,QN30,Maspeth,4110,6140.540342,2129377.562
Manhattan,1,65,6500,1006500,I,MN23,West Village,3810,6351.181982,2167367.107
Manhattan,1,67,6700,1006700,I,MN23,West Village,3810,5458.859051,1812882.851
Manhattan,1,73,7300,1007300,I,MN23,West Village,3810,5754.13432,1778588.027
Queens,4,381,38100,4038100,E,QN26,North Corona,4102,7022.736172,3066122.895
Queens,4,399,39900,4039900,E,QN25,Corona,4107,6229.012856,1816554.879
Queens,4,401,40100,4040100,E,QN26,North Corona,4102,6926.899175,2267404.983
Brooklyn,3,365.01,36501,3036501,E,BK79,Ocean Hill,4007,5490.943913,1368026.304
Brooklyn,3,365.02,36502,3036502,E,BK79,Ocean Hill,4007,6139.771115,1253749.713
Brooklyn,3,59,5900,3005900,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,10119.00778,3852115.635
Brooklyn,3,63,6300,3006300,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,5681.219768,1082019.872
Bronx,2,53,5300,2005300,E,BX36,University Heights-Morris Heights,3707,4221.182901,908149.3655
Bronx,2,247,24700,2024700,E,BX36,University Heights-Morris Heights,3707,7477.650723,1573701.595
Manhattan,1,34,3400,1003400,E,MN22,East Village,3809,5503.306723,1718451.636
Bronx,2,161,16100,2016100,E,BX75,Crotona Park East,3705,6437.861397,2573043.372
Bronx,2,127.01,12701,2012701,E,BX27,Hunts Point,3710,5036.141407,1172792.916
Bronx,2,163,16300,2016300,I,BX99,park-cemetery-etc-Bronx,3705,11725.24625,6339739.32
Staten Island,5,201,20100,5020100,I,SI07,Westerleigh,3903,14495.88331,6758719.853
Staten Island,5,247,24700,5024700,I,SI28,Port Richmond,3903,10771.17122,5205054.313
Manhattan,1,28,2800,1002800,E,MN28,Lower East Side,3809,5627.555021,1973678.315
Manhattan,1,48,4800,1004800,I,MN21,Gramercy,3808,5539.379039,1920849.703
Brooklyn,3,356.02,35602,3035602,E,BK23,West Brighton,4018,5704.670642,1843930.972
Brooklyn,3,364,36400,3036400,E,BK19,Brighton Beach,4018,5980.182996,1539580.502
Queens,4,690,69000,4069000,E,QN03,Springfield Gardens South-Brookville,4105,9391.977563,3751967.695
Manhattan,1,44,4400,1004400,I,MN50,Stuyvesant Town-Cooper Village,3808,9684.762939,4277837.368
Queens,4,713.04,71304,4071304,E,QN17,Forest Hills,4108,6888.853033,1762125.399
Queens,4,717.01,71701,4071701,I,QN18,Rego Park,4108,6970.307709,2186093.001
Manhattan,1,62,6200,1006200,I,MN20,Murray Hill-Kips Bay,3808,13288.78107,3194410.117
Queens,4,297,29700,4029700,I,QN63,Woodside,4109,12688.84021,5493950.409
Queens,4,309.02,30902,4030902,E,QN28,Jackson Heights,4102,8887.395487,4456074.88
Manhattan,1,50,5000,1005000,I,MN21,Gramercy,3808,5473.393599,1793935.224
Queens,4,1301,130100,4130100,I,QN43,Bellerose,4105,11545.62186,7413691.058
Bronx,2,167,16700,2016700,E,BX01,Claremont-Bathgate,3705,6657.292034,2217541.332
Bronx,2,171,17100,2017100,I,BX99,park-cemetery-etc-Bronx,3708,6042.575031,1835523.652
Bronx,2,177.02,17702,2017702,E,BX14,East Concourse-Concourse Village,3708,6859.663328,1516100.704
Queens,4,694,69400,4069400,I,QN03,Springfield Gardens South-Brookville,4105,12096.44031,5640435.087
Queens,4,216,21600,4021600,E,QN60,Kew Gardens,4111,15263.43402,7078993.093
Queens,4,220.01,22001,4022001,I,QN35,Briarwood-Jamaica Hills,4106,9544.790468,4377765.528
Queens,4,205,20500,4020500,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,11121.11629,6332770.89
Queens,4,299,29900,4029900,I,QN99,park-cemetery-etc-Queens,4101,8939.845595,4514898.34
Queens,4,199,19900,4019900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,21121.41834,17131612.63
Bronx,2,119,11900,2011900,E,BX27,Hunts Point,3710,5577.769509,1804161.921
Bronx,2,121.02,12102,2012102,E,BX27,Hunts Point,3710,3867.357061,555873.728
Queens,4,141,14100,4014100,I,QN70,Astoria,4101,6503.335395,1842053.865
Queens,4,14,1400,4001400,E,QN53,Woodhaven,4111,6069.79924,2306306.384
Queens,4,793,79300,4079300,I,QN99,park-cemetery-etc-Queens,4106,15896.80319,9369080.029
Queens,4,803.02,80302,4080302,E,QN62,Queensboro Hill,4103,14780.88003,4621494.945
Manhattan,1,60,6000,1006000,I,MN50,Stuyvesant Town-Cooper Village,3808,6260.705669,1304406.882
Manhattan,1,64,6400,1006400,I,MN21,Gramercy,3808,5564.012569,1934407.958
Brooklyn,3,575,57500,3057500,I,BK76,Greenpoint,4001,7029.262137,2014844.591
Queens,4,22,2200,4002200,E,QN53,Woodhaven,4111,5022.720026,1594417.958
Brooklyn,3,579,57900,3057900,I,BK76,Greenpoint,4001,16495.02633,7887548.879
Queens,4,7,700,4000700,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,10784.72065,5867574.872
Queens,4,641.01,64101,4064101,I,QN53,Woodhaven,4111,4141.84309,881045.5899
Brooklyn,3,447,44700,3044700,I,BK77,Bushwick North,4002,5524.516493,1752244.61
Bronx,2,2,200,2000200,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,15670.75661,5009779.991
Brooklyn,3,453,45300,3045300,I,BK77,Bushwick North,4002,8849.885992,3440160.269
Brooklyn,3,427,42700,3042700,E,BK77,Bushwick North,4002,5232.076106,1595262.144
Manhattan,1,211,21100,1021100,E,MN09,Morningside Heights,3802,7629.112139,3738242.738
Manhattan,1,219,21900,1021900,I,MN06,Manhattanville,3802,7846.914785,3004756.335
Bronx,2,4,400,2000400,I,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,24785.52605,8557952.791
Bronx,2,385,38500,2038500,E,BX01,Claremont-Bathgate,3705,7634.448454,2050949.198
Bronx,2,387,38700,2038700,I,BX06,Belmont,3705,6115.854547,1971794.561
Bronx,2,435,43500,2043500,E,BX99,park-cemetery-etc-Bronx,3702,45881.2755,72714850.18
Queens,4,38,3800,4003800,E,QN53,Woodhaven,4111,7114.920847,1896703.597
Queens,4,40.01,4001,4004001,I,QN53,Woodhaven,4111,6859.283265,1875952.885
Bronx,2,378,37800,2037800,E,BX44,Williamsbridge-Olinville,3702,5050.465151,1362832.375
Brooklyn,3,206,20600,3020600,I,BK30,Dyker Heights,4013,5902.064484,1829747.986
Queens,4,992,99200,4099200,E,QN12,Hammels-Arverne-Edgemere,4114,15214.01943,6274387.039
Manhattan,1,265,26500,1026500,E,MN36,Washington Heights South,3801,6157.107929,2062228.864
Bronx,2,284,28400,2028400,I,BX37,Van Nest-Morris Park-Westchester Square,3704,20862.75128,12223243.67
Queens,4,287,28700,4028700,I,QN28,Jackson Heights,4102,7939.872468,2104677.653
Queens,4,309.03,30903,4030903,E,QN28,Jackson Heights,4102,7799.354304,3785831.279
Queens,4,1008.02,100802,4100802,E,QN15,Far Rockaway-Bayswater,4114,17094.46548,11194788.33
Manhattan,1,18,1800,1001800,I,MN27,Chinatown,3809,6391.921884,2399274.691
Manhattan,1,41,4100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5913.870664,2058614.108
Manhattan,1,275,27500,1027500,I,MN35,Washington Heights North,3801,11156.34084,2952339.09
Bronx,2,96,9600,2009600,I,BX59,Westchester-Unionport,3709,13844.82389,7359563.312
Bronx,2,43,4300,2004300,E,BX39,Mott Haven-Port Morris,3710,6495.649748,2441015.7
Bronx,2,65,6500,2006500,I,BX34,Melrose South-Mott Haven North,3710,9811.638683,2816010.744
Queens,4,803.01,80301,4080301,E,QN62,Queensboro Hill,4103,10707.42071,3472723.591
Queens,4,837,83700,4083700,E,QN62,Queensboro Hill,4103,13926.53765,8453582.644
Bronx,2,123,12300,2012300,E,BX75,Crotona Park East,3705,11512.05817,3201791.621
Bronx,2,155,15500,2015500,E,BX75,Crotona Park East,3705,5835.154526,1230923.751
Bronx,2,157,15700,2015700,E,BX75,Crotona Park East,3705,8519.979556,3366008.398
Brooklyn,3,132,13200,3013200,E,BK30,Dyker Heights,4013,6427.929609,1676563.65
Brooklyn,3,142,14200,3014200,E,BK31,Bay Ridge,4013,7827.083173,2167285.315
Staten Island,5,277.06,27706,5027706,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,9395.468826,4718053.635
Staten Island,5,291.03,29103,5029103,I,SI05,New Springville-Bloomfield-Travis,3902,25335.40306,21980474.26
Queens,4,934.02,93402,4093402,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,9431.75243,4259746.888
Staten Island,5,138,13800,5013800,I,SI25,Oakwood-Oakwood Beach,3901,16992.1908,15147051.45
Staten Island,5,146.06,14606,5014606,I,SI54,Great Kills,3901,20147.80987,19044545.9
Bronx,2,23,2300,2002300,E,BX39,Mott Haven-Port Morris,3710,4717.342344,1126745.302
Staten Island,5,18,1800,5001800,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,14888.34565,9816935.047
Staten Island,5,20.01,2001,5002001,I,SI37,Stapleton-Rosebank,3903,10819.61267,5228429.045
Staten Island,5,20.02,2002,5002002,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,12433.35853,8379607.491
Queens,4,294,29400,4029400,I,QN02,Springfield Gardens North,4112,15170.126,11459950.9
Queens,4,334.02,33402,4033402,E,QN02,Springfield Gardens North,4112,12442.87355,8160701.642
Queens,4,1551.02,155102,4155102,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,23459.53383,15549408.58
Queens,4,1567,156700,4156700,I,QN43,Bellerose,4105,25866.26617,15681228.8
Queens,4,1571.01,157101,4157101,I,QN43,Bellerose,4105,16810.09722,13381461.35
Brooklyn,3,56.02,5602,3005602,I,BK31,Bay Ridge,4013,5792.079366,1456957.476
Queens,4,656,65600,4065600,I,QN05,Rosedale,4105,17289.68427,6284174.834
Queens,4,282,28200,4028200,E,QN08,St. Albans,4112,7043.591771,1960739.056
Queens,4,334.01,33401,4033401,I,QN08,St. Albans,4112,10729.44852,6035942.147
Queens,4,368,36800,4036800,I,QN08,St. Albans,4112,6421.173815,2510060.59
Queens,4,426,42600,4042600,I,QN08,St. Albans,4112,10025.4682,5575019.653
Queens,4,270,27000,4027000,E,QN01,South Jamaica,4112,6319.617016,1992018.765
Queens,4,276,27600,4027600,E,QN76,Baisley Park,4112,6153.876785,1708235.421
Manhattan,1,86.01,8601,1008601,I,MN19,Turtle Bay-East Midtown,3808,5818.123317,1212676.219
Queens,4,680,68000,4068000,I,QN03,Springfield Gardens South-Brookville,4105,15067.80977,8293504.762
Queens,4,682,68200,4068200,I,QN66,Laurelton,4105,7239.279405,2492489.994
Brooklyn,3,140,14000,3014000,I,BK30,Dyker Heights,4013,5656.665555,1579390.236
Brooklyn,3,166,16600,3016600,I,BK30,Dyker Heights,4013,6807.468496,2873519.77
Queens,4,1,100,4000100,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,40358.75045,12358908.57
Brooklyn,3,1180,118000,3118000,I,BK99,park-cemetery-etc-Brooklyn,4008,15889.66982,8100960.114
Queens,4,2,200,4000200,E,QN53,Woodhaven,4111,5113.950908,1665705.52
Queens,4,641.02,64102,4064102,E,QN99,park-cemetery-etc-Queens,4111,29287.21559,24020830.15
Bronx,2,380,38000,2038000,E,BX44,Williamsbridge-Olinville,3702,6160.393891,2346733.424
Queens,4,1039,103900,4103900,I,QN49,Whitestone,4103,12868.12436,9478336.757
Brooklyn,3,215,21500,3021500,E,BK64,Prospect Heights,4006,6474.466924,1588668.465
Brooklyn,3,217,21700,3021700,E,BK61,Crown Heights North,4006,4570.039602,1279622.354
Brooklyn,3,305,30500,3030500,E,BK61,Crown Heights North,4006,7369.226082,3478044.437
Queens,4,44.01,4401,4004401,E,QN56,Ozone Park,4113,7936.423739,2832769.33
Brooklyn,3,1188,118800,3118800,E,BK83,Cypress Hills-City Line,4008,6036.017264,1877213.405
Queens,4,62.02,6202,4006202,E,QN57,Lindenwood-Howard Beach,4113,30917.13759,12359978.51
Brooklyn,3,1208,120800,3120800,E,BK82,East New York,4008,10815.55753,5187397.5
Brooklyn,3,297,29700,3029700,E,BK61,Crown Heights North,4006,5857.455045,2211871.257
Brooklyn,3,381,38100,3038100,E,BK61,Crown Heights North,4006,6810.121309,2579146.117
Queens,4,1010.01,101001,4101001,E,QN15,Far Rockaway-Bayswater,4114,13633.59473,8670016.389
Queens,4,1010.02,101002,4101002,I,QN15,Far Rockaway-Bayswater,4114,16293.19603,5796453.186
Queens,4,942.01,94201,4094201,E,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,8656.588907,3813369.468
Queens,4,938,93800,4093800,E,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,13397.55901,8701187.814
Bronx,2,374,37400,2037400,E,BX44,Williamsbridge-Olinville,3702,6614.537512,1799978.105
Brooklyn,3,162,16200,3016200,I,BK31,Bay Ridge,4013,8492.491002,2622222.868
Brooklyn,3,164,16400,3016400,I,BK31,Bay Ridge,4013,16774.8453,8407201.498
Queens,4,142.02,14202,4014202,I,QN54,Richmond Hill,4111,12363.49479,6633244.486
Queens,4,212,21200,4021200,I,QN61,Jamaica,4112,8201.875265,2536195.96
Queens,4,1072.01,107201,4107201,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,35194.22495,15530528.58
Staten Island,5,248,24800,5024800,I,SI11,Charleston-Richmond Valley-Tottenville,3901,31778.44344,17601621.29
Queens,4,187,18700,4018700,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,7724.357692,2565674.446
Bronx,2,19,1900,2001900,I,BX39,Mott Haven-Port Morris,3710,29999.57845,17960977.94
Bronx,2,93,9300,2009300,I,BX27,Hunts Point,3710,34312.13622,25292271.5
Manhattan,1,285,28500,1028500,E,MN35,Washington Heights North,3801,5110.579321,1313081.45
Manhattan,1,279,27900,1027900,E,MN35,Washington Heights North,3801,7385.733857,1940323.021
Manhattan,1,283,28300,1028300,E,MN35,Washington Heights North,3801,6137.613522,1624469.745
Brooklyn,3,1190,119000,3119000,E,BK83,Cypress Hills-City Line,4008,6353.711374,1493408.429
Brooklyn,3,1192,119200,3119200,E,BK82,East New York,4008,6348.753689,2427894.541
Bronx,2,51,5100,2005100,I,BX39,Mott Haven-Port Morris,3710,13394.9432,5507539.758
Bronx,2,63,6300,2006300,I,BX63,West Concourse,3708,20072.98563,11409222.34
Queens,4,58,5800,4005800,I,QN56,Ozone Park,4113,11933.61979,6431944.069
Queens,4,88,8800,4008800,I,QN56,Ozone Park,4113,9332.989963,4705192.599
Brooklyn,3,696.01,69601,3069601,E,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,10389.07411,4532216.029
Brooklyn,3,696.02,69602,3069602,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,17792.7217,7888386.266
Brooklyn,3,326,32600,3032600,E,BK21,Seagate-Coney Island,4018,7873.196726,3542648.806
Brooklyn,3,352,35200,3035200,I,BK21,Seagate-Coney Island,4018,33071.78431,10705559.22
Queens,4,557,55700,4055700,E,QN20,Ridgewood,4110,7938.370051,2577353.617
Queens,4,583,58300,4058300,E,QN20,Ridgewood,4110,5069.074615,1528017.51
Queens,4,481,48100,4048100,E,QN29,Elmhurst,4107,5593.249792,1496567.924
Queens,4,485,48500,4048500,E,QN50,Elmhurst-Maspeth,4109,11298.51272,3666392.373
Staten Island,5,96.02,9602,5009602,I,SI36,Old Town-Dongan Hills-South Beach,3902,10201.12201,6651764.133
Staten Island,5,177,17700,5017700,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,27965.71044,38454441.09
Manhattan,1,5,500,1000500,I,MN99,park-cemetery-etc-Manhattan,3810,32642.0833,9083214.519
Brooklyn,3,308,30800,3030800,I,BK26,Gravesend,4018,12484.95484,7193618.241
Brooklyn,3,314,31400,3031400,E,BK26,Gravesend,4018,23907.73073,8954917.626
